"id","area_km"
4620790.00,14.66
4620791.00,4.46
4620792.00,31.18
4620800.01,3.62
4620800.02,1.65
4620801.00,2.62
4620802.00,5.75
4620804.01,2.47
4620804.02,10.31
4620805.00,3.21
4620806.01,1.65
4620806.02,4.68
4620807.01,19.27
4620807.02,26.81
4620825.02,0.93
4620825.03,1.31
4620825.04,1.75
4620825.05,1.71
4620825.06,1.37
4620825.07,1.61
4620825.08,9.59
4620826.02,1.66
4620826.05,1.56
4620826.06,1.11
4620826.07,0.83
4620826.08,1.25
4620826.09,1.33
4620826.1,2.01
4620826.11,1.06
4620826.13,1.02
4620826.14,14.38
4620827.02,3.36
4620827.03,4.38
4620827.04,35.94
4620828.03,2.95
4620828.04,2.96
4620828.05,2.93
4620828.06,8.47
4620829.00,7.63
4620830.01,6.61
4620830.03,1.50
4620830.04,1.31
4620831.03,2.08
4620831.04,1.73
4620831.05,1.93
4620831.07,76.63
4620831.08,4.51
4620831.09,1.68
4620832.00,50.39
4620833.00,61.95
4620834.00,52.32
4620850.01,4.13
4620850.03,1.50
4620850.04,8.42
4620850.05,7.72
4620851.00,3.36
4620852.01,54.52
4620852.02,7.75
4620853.02,20.21
4620853.03,3.08
4620853.04,12.60
4620854.01,2.82
4620854.02,20.15
4620855.01,7.90
4620855.03,3.95
4620855.04,8.32
4620856.00,15.49
4620857.01,1.49
4620857.02,1.18
4620857.06,1.43
4620857.07,10.07
4620857.08,3.86
4620857.09,2.38
4620857.1,6.60
4620857.11,2.17
4620857.12,1.09
4620858.01,1.51
4620858.02,1.20
4620858.04,2.80
4620858.05,10.11
4620859.00,0.75
4620860.01,1.66
4620860.02,1.21
4620861.00,1.91
4620862.00,2.27
4620863.01,1.41
4620863.02,1.91
4620864.00,2.01
4620865.00,0.52
4620866.00,0.49
4620867.00,1.53
4620868.01,1.60
4620868.02,1.21
4620869.00,1.07
4620870.01,1.01
4620870.02,0.59
4620871.01,0.74
4620871.02,0.49
4620872.00,1.72
4620873.01,0.42
4620873.02,0.65
4620874.00,0.86
4620875.00,0.75
4620876.01,0.72
4620876.04,2.64
4620876.05,4.73
4620876.06,1.01
4620876.07,1.00
4620877.01,5.10
4620877.02,1.49
4620878.00,1.10
4620879.01,0.62
4620879.02,0.77
4620880.00,0.90
4620881.01,0.54
4620881.02,0.61
4620882.00,0.70
4620883.00,0.99
4620884.01,0.72
4620884.02,1.93
4620885.00,1.62
4620886.01,4.41
4620886.02,2.12
4620886.03,2.22
4620887.03,11.44
4620887.04,1.95
4620887.05,1.98
4620887.06,1.78
4620887.07,9.95
4620888.01,30.26
4620888.02,2.37
4620888.03,2.13
4620889.01,1.36
4620889.02,3.97
4620889.03,3.31
4620900.00,2.24
4620901.01,2.45
4620901.02,1.66
4620901.03,18.06
4620902.00,3.12
4620903.01,10.24
4620903.04,1.42
4620903.05,1.23
4620903.08,0.83
4620903.09,13.87
4620903.1,22.94
4620903.11,3.76
4620903.12,1.94
4620903.13,39.41
4620903.14,29.13
4620904.02,17.06
4620904.03,73.47
4620904.04,1.38
4620904.05,1.33
4620904.06,1.17
4620926.01,30.98
4620926.02,47.15
4620929.01,2.26
4620929.02,3.11
4620930.02,15.65
4620930.03,7.46
4620930.04,21.09
4621000.00,2.30
4621001.00,54.58
4621002.00,72.57
4621003.00,46.89
4621004.00,11.63
4621005.00,25.10
4621006.00,118.36
4622001.00,7.96
4622002.00,22.16
4622003.00,1.97
4622004.00,1.17
4622005.00,1.20
4622006.00,0.46
4622007.00,0.44
4622008.00,0.50
4622009.00,1.88
4622010.00,3.57
4622011.00,0.62
4622012.00,0.70
4622013.00,1.76
4622014.00,1.50
4622015.00,1.23
4622100.00,9.49
4622101.00,7.81
4622102.00,48.43
4622103.00,3.63
4622200.00,2.18
4622201.00,1.47
4622202.00,3.64
4622203.00,2.58
4622204.00,4.52
4622205.00,3.31
4622206.00,26.66
4622207.00,6.95
4622300.00,1.32
4622301.00,0.90
4622302.00,1.01
4622303.00,1.28
4622304.00,0.70
4622400.00,46.42
4622401.00,4.41
4622402.00,2.79
5050000.00,6767.41
5050001.01,2.01
5050001.04,1.36
5050001.05,2.70
5050001.06,1.25
5050001.07,0.97
5050001.08,4.61
5050002.01,2.58
5050002.02,1.52
5050002.04,1.18
5050002.05,1.37
5050002.06,4.49
5050003.00,3.20
5050004.00,1.88
5050005.00,2.23
5050006.00,2.53
5050007.01,0.84
5050007.02,0.42
5050007.03,1.21
5050008.00,1.55
5050009.00,1.03
5050010.00,0.63
5050011.01,7.81
5050011.03,1.23
5050011.04,2.03
5050012.00,1.52
5050013.00,1.52
5050014.00,0.38
5050015.00,1.11
5050016.00,1.09
5050017.00,0.94
5050018.00,0.74
5050019.00,1.03
5050020.01,5.75
5050020.02,1.51
5050021.00,2.14
5050022.00,1.74
5050023.01,1.29
5050023.02,0.91
5050024.00,1.37
5050025.00,2.48
5050026.00,2.22
5050027.00,0.75
5050028.00,1.97
5050029.00,1.01
5050030.00,1.79
5050031.00,1.11
5050032.01,0.78
5050032.02,1.82
5050033.01,1.06
5050033.02,1.02
5050034.00,1.28
5050035.00,0.79
5050036.00,0.79
5050037.00,0.57
5050038.00,0.43
5050039.00,0.40
5050040.00,0.38
5050041.00,0.57
5050042.00,0.58
5050043.00,0.73
5050044.00,0.68
5050045.00,3.27
5050046.00,0.97
5050047.00,0.84
5050048.00,1.26
5050049.00,0.30
5050050.00,0.44
5050051.00,0.60
5050052.00,0.65
5050053.00,0.41
5050054.00,0.56
5050055.00,0.58
5050056.00,0.51
5050057.00,0.27
5050058.00,1.15
5050059.00,1.57
5050060.00,1.33
5050061.00,1.37
5050062.01,1.84
5050062.02,4.77
5050100.00,0.50
5050101.00,0.73
5050102.00,0.43
5050103.00,0.84
5050104.00,0.39
5050110.00,1.76
5050120.01,1.59
5050120.02,3.67
5050120.03,1.76
5050121.01,1.16
5050121.02,1.10
5050122.01,0.89
5050122.02,3.70
5050122.03,2.46
5050123.01,1.82
5050123.02,4.37
5050124.01,3.06
5050124.02,1.56
5050124.03,4.42
5050124.04,0.95
5050125.01,1.51
5050125.02,0.90
5050125.03,59.36
5050125.04,1.73
5050125.05,1.98
5050125.06,9.90
5050125.07,1.67
5050125.08,1.31
5050125.09,0.74
5050126.03,17.35
5050126.04,135.71
5050126.05,6.83
5050126.06,7.30
5050127.00,19.69
5050130.01,11.06
5050130.02,1.55
5050131.01,1.52
5050131.02,1.40
5050132.00,1.95
5050133.00,2.40
5050134.00,2.05
5050135.01,1.83
5050135.02,3.71
5050135.03,1.39
5050136.01,2.57
5050136.02,2.09
5050137.02,0.97
5050137.03,1.21
5050137.04,0.89
5050137.05,2.07
5050138.00,1.21
5050139.00,5.65
5050140.01,16.98
5050140.03,0.81
5050140.04,1.25
5050140.05,1.12
5050140.06,0.72
5050140.07,1.34
5050141.04,2.73
5050141.05,2.63
5050141.08,8.38
5050141.09,1.69
5050141.1,1.04
5050141.11,0.94
5050141.12,4.95
5050141.13,1.43
5050141.14,110.11
5050141.15,13.90
5050151.03,12.05
5050151.04,3.03
5050151.05,1.68
5050151.06,3.36
5050151.07,4.58
5050151.08,13.14
5050151.09,236.07
5050160.02,2.59
5050160.03,11.35
5050160.04,2.06
5050160.05,1.13
5050160.06,2.50
5050160.07,3.33
5050160.09,88.41
5050160.1,4.42
5050160.11,5.66
5050161.03,1.22
5050161.04,1.67
5050161.05,1.57
5050161.06,1.95
5050162.01,4.21
5050162.02,2.23
5050170.01,2.64
5050170.03,1.37
5050170.04,1.34
5050170.05,0.99
5050170.08,0.73
5050170.09,1.27
5050170.1,1.81
5050170.11,1.33
5050170.12,1.08
5050170.13,1.24
5050171.03,153.82
5050171.05,3.67
5050171.06,133.80
5050171.07,1.71
5050171.09,6.99
5050171.1,4.25
5050180.01,5.24
5050180.02,17.31
5050181.01,123.04
5050181.02,152.13
5050182.00,169.83
5050183.00,16.74
5050184.00,12.53
5050190.01,193.14
5050190.02,49.17
5050191.01,38.73
5050191.02,102.21
5050200.01,263.44
5050200.02,141.45
5050201.00,6.70
5050300.00,260.82
5050301.00,257.80
5050302.00,112.33
5050400.00,352.18
5050500.00,1.18
5050501.00,0.44
5050502.00,1.19
5050503.00,0.61
5050504.01,5.36
5050504.03,5.80
5050504.04,1.69
5050504.05,1.86
5050505.00,0.86
5050506.00,1.78
5050507.00,3.80
5050508.00,1.06
5050509.00,0.73
5050510.01,1.24
5050510.02,0.75
5050511.01,2.40
5050511.02,6.11
5050600.00,1.84
5050601.01,2.44
5050601.02,0.71
5050601.03,0.81
5050602.01,1.34
5050602.02,1.19
5050602.03,2.81
5050610.01,4.24
5050610.02,1.36
5050611.00,1.55
5050612.01,0.81
5050612.02,1.80
5050613.01,1.37
5050613.03,2.67
5050613.04,1.36
5050613.05,2.51
5050620.01,79.34
5050620.03,3.17
5050620.04,1.59
5050630.01,7.96
5050630.02,3.07
5050631.00,5.90
5050700.01,585.93
5050700.03,378.48
5050700.04,63.36
5050710.01,50.41
5050710.02,4.82
5050711.00,7.55
5050712.00,7.44
5050800.00,0.86
5050810.01,1.62
5050810.02,1.02
5050811.01,1.80
5050811.02,1.66
5050820.00,3.70
5050821.01,5.85
5050821.02,9.01
5050822.02,113.77
5050822.03,37.31
5050822.05,11.17
5050822.06,14.57
5050840.00,2.25
5050841.03,12.25
5050841.04,2.81
5050841.06,47.46
5050841.07,80.90
5050850.00,448.15
5050900.00,181.14
5050901.00,218.25
5050902.00,73.25
5050903.00,225.42
5050904.00,129.30
5050905.00,115.49
5050906.00,6.28
5050907.00,60.70
5050908.00,57.45
5210000.00,1938.81
5210001.00,0.82
5210002.00,1.01
5210003.00,1.32
5210004.00,1.64
5210005.00,3.14
5210006.00,1.17
5210007.00,0.96
5210008.00,0.61
5210009.00,0.74
5210010.00,1.19
5210011.01,4.12
5210011.02,2.69
5210012.00,1.57
5210013.00,5.75
5210014.00,2.03
5210015.00,1.65
5210016.00,0.14
5210100.01,3.13
5210100.02,30.93
5210101.00,176.00
5210102.00,238.69
5210103.00,216.18
5210104.00,219.43
5210105.01,261.02
5210105.02,9.68
5210106.00,3.96
5210107.00,66.36
5210108.00,138.53
5210109.00,36.50
5210110.00,11.59
5210111.01,1.63
5210111.02,7.61
5210112.03,10.01
5210112.04,1.48
5210112.05,1.34
5210112.06,2.26
5210112.07,1.80
5210113.01,26.28
5210113.02,146.61
5210200.00,297.27
5220000.00,1336.52
5220001.00,4.10
5220002.00,1.89
5220003.00,1.31
5220004.00,1.69
5220005.00,0.97
5220006.00,2.12
5220007.00,7.66
5220008.00,1.50
5220009.00,1.54
5220010.00,8.38
5220011.00,2.43
5220012.00,2.96
5220013.00,2.74
5220014.00,2.24
5220015.00,1.33
5220200.00,88.28
5220201.00,25.65
5220202.00,90.48
5220300.00,14.80
5220301.00,7.66
5220302.00,113.35
5220303.00,109.25
5220304.00,54.37
5220400.00,2.79
5220401.00,2.59
5220402.00,0.33
5220403.00,2.58
5220404.00,1.97
5220405.00,2.09
5220406.00,1.86
5220407.00,0.95
5220500.00,62.62
5220501.00,116.79
5220600.00,312.92
5220700.00,282.33
5290000.00,1507.12
5290001.01,4.79
5290001.02,7.86
5290002.00,1.49
5290003.00,8.91
5290004.00,2.44
5290005.00,0.87
5290006.00,2.86
5290007.00,1.52
5290008.00,1.04
5290009.01,1.74
5290009.02,2.73
5290009.03,3.54
5290009.04,2.27
5290010.00,0.70
5290011.00,1.03
5290012.00,4.39
5290013.00,3.36
5290014.00,8.99
5290100.00,155.61
5290101.00,303.34
5290102.01,80.25
5290102.03,6.61
5290102.04,119.28
5290103.00,75.81
5290104.00,44.06
5290105.01,8.16
5290105.02,268.42
5290106.00,78.70
5290200.00,161.53
5290201.00,144.80
5320000.00,903.69
5320001.00,6.66
5320002.01,2.27
5320002.02,1.14
5320002.03,7.08
5320003.01,2.48
5320003.02,2.51
5320004.01,0.94
5320004.02,1.55
5320005.00,1.12
5320006.00,1.44
5320007.00,1.59
5320008.01,1.77
5320008.02,1.25
5320008.03,1.89
5320008.05,2.05
5320008.06,1.89
5320008.07,3.40
5320009.01,1.02
5320009.02,0.97
5320009.03,1.70
5320009.04,1.03
5320009.05,1.72
5320010.00,1.30
5320011.00,1.96
5320012.01,0.82
5320012.02,1.33
5320013.00,5.21
5320014.01,1.13
5320014.02,0.59
5320015.02,2.21
5320015.03,0.82
5320015.04,5.28
5320016.01,3.30
5320016.03,3.32
5320016.04,70.91
5320100.01,16.21
5320100.02,2.67
5320100.03,5.93
5320101.02,2.55
5320101.03,1.69
5320101.04,1.70
5320101.05,3.40
5320101.06,2.35
5320102.01,1.03
5320102.02,0.67
5320102.03,1.43
5320103.00,1.16
5320104.00,1.70
5320105.03,5.80
5320105.04,1.70
5320105.05,1.10
5320105.06,0.62
5320105.07,1.96
5320105.08,1.45
5320105.09,1.04
5320105.1,1.46
5320105.12,3.77
5320105.14,15.91
5320105.15,14.30
5320105.16,3.00
5320105.17,52.03
5320200.00,267.73
5320201.01,12.06
5320201.02,25.23
5320202.04,2.20
5320202.05,1.71
5320202.08,3.02
5320202.09,2.00
5320202.11,2.97
5320202.12,1.45
5320202.13,1.79
5320202.14,32.62
5320202.15,2.21
5320202.16,60.74
5320202.17,2.12
5320202.18,13.62
5320203.01,1.81
5320203.02,2.62
5320203.03,1.51
5320203.04,3.51
5320204.00,5.08
5320205.01,0.21
5320205.02,3.47
5320206.00,161.72
5350000.00,5905.84
5350001.00,6.10
5350002.00,3.17
5350003.00,0.91
5350004.00,0.34
5350005.00,0.38
5350006.00,0.01
5350007.01,0.20
5350007.02,0.44
5350008.01,0.30
5350008.02,1.86
5350009.00,0.10
5350010.01,0.26
5350010.02,0.55
5350011.00,0.98
5350012.01,0.42
5350012.03,0.47
5350012.04,0.23
5350013.01,0.34
5350013.02,0.42
5350014.00,0.47
5350015.00,0.29
5350016.00,0.65
5350017.00,1.34
5350018.00,0.35
5350019.00,0.25
5350020.00,0.74
5350021.00,0.87
5350022.00,0.55
5350023.00,0.69
5350024.00,0.71
5350025.00,0.53
5350026.00,0.78
5350027.00,0.49
5350028.01,0.21
5350028.02,0.46
5350029.00,0.67
5350030.00,0.38
5350031.00,0.26
5350032.00,0.42
5350033.00,0.32
5350034.01,0.12
5350034.02,0.40
5350035.00,0.66
5350036.00,0.38
5350037.00,0.45
5350038.00,0.37
5350039.00,0.32
5350040.00,0.37
5350041.00,0.32
5350042.00,0.49
5350043.00,0.55
5350044.00,0.49
5350045.00,0.30
5350046.00,0.42
5350047.02,0.29
5350047.03,0.12
5350047.04,0.27
5350048.00,0.34
5350049.00,0.46
5350050.01,1.28
5350050.03,1.70
5350050.04,0.76
5350051.00,0.69
5350052.00,0.50
5350053.00,0.68
5350054.00,0.70
5350055.00,0.28
5350056.00,0.51
5350057.00,0.27
5350058.00,0.38
5350059.00,0.37
5350060.00,0.27
5350061.00,0.77
5350062.01,0.11
5350062.02,0.59
5350063.03,0.09
5350063.04,0.14
5350063.05,0.13
5350063.06,0.19
5350064.00,0.19
5350065.01,0.09
5350065.02,0.14
5350066.00,0.33
5350067.00,0.65
5350068.00,0.42
5350069.00,0.86
5350070.00,0.44
5350071.00,0.46
5350072.01,0.41
5350072.02,0.54
5350073.00,0.36
5350074.00,0.40
5350075.00,0.50
5350076.00,0.46
5350077.00,0.61
5350078.00,0.78
5350079.00,1.02
5350080.01,0.47
5350080.02,0.39
5350081.00,0.37
5350082.00,0.31
5350083.00,0.45
5350084.00,0.41
5350085.00,0.49
5350086.00,1.14
5350087.00,1.60
5350088.00,0.23
5350089.00,0.33
5350090.00,0.39
5350091.01,0.51
5350091.02,0.33
5350092.00,0.63
5350093.00,0.62
5350094.00,0.64
5350095.00,0.32
5350096.01,0.20
5350096.02,0.35
5350097.01,0.38
5350097.03,0.17
5350097.04,0.32
5350098.00,0.72
5350099.00,0.58
5350100.00,0.29
5350101.00,0.43
5350102.02,0.12
5350102.03,0.13
5350102.04,0.10
5350102.05,0.12
5350103.00,0.84
5350104.00,0.74
5350105.00,0.55
5350106.00,1.37
5350107.00,0.72
5350108.00,0.74
5350109.00,0.63
5350110.00,0.55
5350111.00,0.46
5350112.00,0.50
5350113.00,0.38
5350114.00,0.62
5350115.00,0.38
5350116.00,0.68
5350117.00,0.39
5350118.00,0.69
5350119.00,0.85
5350120.00,0.26
5350121.00,0.30
5350122.00,0.53
5350123.00,0.08
5350124.00,0.56
5350125.00,1.12
5350126.00,1.45
5350127.00,0.74
5350128.02,0.52
5350128.04,0.16
5350128.05,0.18
5350128.06,0.09
5350129.00,0.93
5350130.00,1.28
5350131.00,1.04
5350132.00,0.92
5350133.00,0.67
5350134.00,0.42
5350135.00,0.72
5350136.01,0.19
5350136.02,0.21
5350137.00,0.91
5350138.00,0.97
5350139.01,0.77
5350139.02,0.51
5350140.00,0.57
5350141.01,0.55
5350141.02,0.69
5350142.00,1.04
5350150.00,1.07
5350151.00,0.63
5350152.00,0.85
5350153.00,0.93
5350154.00,2.10
5350155.00,0.81
5350156.01,0.61
5350156.02,0.59
5350157.00,0.46
5350158.00,0.64
5350159.01,0.49
5350159.02,0.58
5350160.00,0.73
5350161.00,0.81
5350162.00,0.58
5350163.00,0.45
5350164.00,0.63
5350165.00,0.48
5350166.00,0.79
5350167.01,0.13
5350167.02,0.60
5350168.00,0.57
5350169.01,0.38
5350169.02,0.44
5350170.00,1.01
5350171.00,0.61
5350172.00,1.21
5350173.00,0.60
5350174.00,1.05
5350175.01,0.79
5350175.02,0.71
5350176.00,1.00
5350180.00,0.61
5350181.01,0.57
5350181.02,0.60
5350182.00,0.76
5350183.01,0.52
5350183.02,0.43
5350184.01,0.47
5350184.02,0.56
5350185.01,0.50
5350185.02,1.20
5350186.00,1.86
5350187.00,1.20
5350188.00,0.55
5350189.00,1.24
5350190.01,0.40
5350190.02,0.58
5350191.00,0.82
5350192.00,0.92
5350193.00,1.38
5350194.01,0.22
5350194.02,0.35
5350194.03,0.25
5350194.04,2.29
5350195.01,0.95
5350195.02,0.38
5350196.01,0.38
5350196.02,1.11
5350200.01,0.53
5350200.02,0.14
5350201.00,0.75
5350202.00,0.34
5350203.00,0.59
5350204.00,0.74
5350205.00,0.73
5350206.01,1.11
5350206.02,1.09
5350207.00,0.67
5350208.00,1.29
5350209.00,0.69
5350210.01,2.96
5350210.02,0.91
5350211.00,3.27
5350212.00,1.68
5350213.01,0.94
5350213.02,6.99
5350214.00,2.82
5350215.00,2.60
5350216.00,1.98
5350217.00,1.21
5350218.00,0.68
5350219.00,1.36
5350220.00,1.30
5350221.01,1.62
5350221.02,0.81
5350222.01,1.29
5350222.02,1.20
5350223.01,0.87
5350223.02,0.87
5350224.00,1.04
5350225.01,0.93
5350225.02,0.30
5350226.00,0.95
5350227.00,0.49
5350228.00,0.82
5350229.00,0.32
5350230.01,1.45
5350230.02,0.99
5350231.00,3.03
5350232.00,2.05
5350233.00,2.08
5350234.00,2.12
5350235.01,1.41
5350235.02,1.08
5350236.01,0.99
5350236.02,3.95
5350237.01,1.19
5350237.02,0.96
5350237.03,1.07
5350238.01,1.04
5350238.02,0.98
5350239.00,2.53
5350240.01,1.27
5350240.02,1.05
5350241.00,1.09
5350242.00,0.61
5350243.01,0.32
5350243.02,1.22
5350244.01,1.43
5350244.02,1.43
5350245.00,1.42
5350246.00,1.07
5350247.01,17.29
5350247.02,3.23
5350248.02,1.21
5350248.03,3.73
5350248.04,1.48
5350248.05,1.12
5350249.01,0.83
5350249.03,2.96
5350249.04,0.69
5350249.05,0.64
5350250.01,1.38
5350250.02,1.93
5350250.04,0.48
5350250.05,0.67
5350260.01,0.72
5350260.04,0.19
5350260.05,0.25
5350260.06,0.93
5350260.07,0.34
5350261.00,1.91
5350262.01,0.67
5350262.02,2.14
5350263.02,2.01
5350263.03,1.56
5350263.04,0.67
5350264.00,3.47
5350265.00,2.68
5350266.00,2.76
5350267.00,2.71
5350268.00,3.03
5350269.01,0.74
5350269.02,1.74
5350270.01,1.12
5350270.02,0.76
5350271.01,0.89
5350271.02,0.71
5350272.01,0.46
5350272.02,1.00
5350273.01,3.19
5350273.02,1.29
5350274.01,1.52
5350274.02,1.33
5350275.00,1.98
5350276.01,1.23
5350276.02,1.28
5350277.00,1.03
5350278.00,1.33
5350279.01,1.21
5350279.02,1.58
5350280.00,2.14
5350281.01,0.96
5350281.02,0.42
5350282.00,2.22
5350283.01,0.93
5350283.02,1.17
5350284.00,1.41
5350285.00,1.11
5350286.00,3.25
5350287.02,1.06
5350287.03,0.48
5350287.04,0.59
5350288.00,2.63
5350289.00,1.30
5350290.01,0.94
5350290.02,0.35
5350291.02,1.15
5350291.03,0.42
5350291.04,0.52
5350292.00,3.74
5350293.00,1.99
5350294.01,0.86
5350294.02,1.03
5350295.00,1.08
5350296.00,4.64
5350297.01,1.14
5350297.02,1.51
5350298.00,2.27
5350299.01,2.89
5350299.02,0.16
5350300.00,1.03
5350301.01,0.90
5350301.03,0.27
5350301.04,1.43
5350302.01,1.23
5350302.02,1.08
5350302.03,0.69
5350303.00,1.06
5350304.01,0.25
5350304.02,1.21
5350304.03,0.97
5350304.04,0.23
5350304.05,0.70
5350304.06,0.75
5350305.01,2.42
5350305.03,0.71
5350305.04,1.00
5350306.01,1.17
5350306.02,1.12
5350307.03,0.11
5350307.04,0.15
5350307.05,0.10
5350307.06,0.10
5350307.07,1.22
5350308.02,1.42
5350308.03,0.40
5350308.04,1.09
5350309.00,0.74
5350310.01,1.42
5350310.02,2.14
5350311.02,0.89
5350311.03,0.80
5350311.04,0.96
5350311.05,0.35
5350311.06,10.23
5350312.02,0.52
5350312.03,1.49
5350312.04,0.73
5350312.05,0.35
5350312.06,0.46
5350312.07,0.62
5350313.00,2.86
5350314.01,0.43
5350314.02,1.07
5350315.01,1.47
5350315.02,0.43
5350315.03,6.01
5350316.01,1.77
5350316.03,0.40
5350316.04,0.47
5350316.05,0.41
5350316.06,0.41
5350317.02,0.43
5350317.03,1.19
5350317.04,0.72
5350317.05,0.50
5350318.00,1.91
5350319.00,1.20
5350320.01,0.74
5350320.02,0.85
5350321.01,1.26
5350321.02,1.22
5350322.01,0.21
5350322.02,1.41
5350323.01,1.03
5350323.02,1.85
5350324.01,1.18
5350324.02,1.89
5350324.03,2.17
5350324.05,0.66
5350324.06,0.66
5350330.00,2.19
5350331.01,1.52
5350331.03,0.51
5350331.04,1.06
5350332.00,1.53
5350333.00,2.40
5350334.00,2.38
5350335.00,2.23
5350336.00,1.63
5350337.01,0.20
5350337.02,0.62
5350338.00,1.65
5350339.00,1.82
5350340.00,1.28
5350341.02,0.78
5350341.03,0.41
5350341.04,0.67
5350342.00,1.23
5350343.00,1.10
5350344.01,1.06
5350344.02,0.22
5350345.00,0.79
5350346.01,1.52
5350346.02,0.40
5350347.00,1.50
5350348.00,2.32
5350349.00,0.88
5350350.00,3.36
5350351.01,0.97
5350351.02,0.57
5350352.00,1.13
5350353.02,1.21
5350353.03,0.41
5350353.04,0.63
5350354.00,1.33
5350355.02,1.11
5350355.04,0.58
5350355.05,0.31
5350355.06,0.19
5350356.00,1.55
5350357.01,1.05
5350357.02,1.11
5350358.01,1.11
5350358.02,0.62
5350358.03,1.10
5350359.00,2.24
5350360.00,4.52
5350361.01,2.93
5350361.02,2.46
5350362.01,2.48
5350362.02,1.94
5350362.03,3.26
5350362.04,1.35
5350363.02,1.20
5350363.04,1.13
5350363.05,0.50
5350363.06,0.83
5350363.07,2.28
5350364.01,2.91
5350364.02,0.74
5350365.00,1.57
5350366.00,1.44
5350367.01,0.71
5350367.02,1.03
5350368.01,0.89
5350368.02,1.57
5350369.00,2.47
5350370.01,1.77
5350370.02,2.27
5350370.03,0.86
5350371.00,3.72
5350372.00,1.33
5350373.00,0.96
5350374.01,1.19
5350374.02,0.80
5350374.03,0.81
5350375.01,0.95
5350375.02,0.61
5350375.03,0.81
5350375.04,0.92
5350375.05,1.13
5350376.01,1.05
5350376.02,0.85
5350376.04,1.19
5350376.05,1.29
5350376.06,2.19
5350376.08,0.88
5350376.09,0.80
5350376.11,0.47
5350376.12,0.91
5350376.13,0.51
5350376.14,0.74
5350376.15,0.92
5350376.16,0.27
5350377.01,2.06
5350377.02,1.91
5350377.03,0.65
5350377.04,0.88
5350377.06,0.51
5350377.07,0.76
5350378.02,1.06
5350378.03,2.21
5350378.04,1.28
5350378.05,0.73
5350378.06,1.79
5350378.07,2.80
5350378.08,0.89
5350378.11,0.96
5350378.12,0.78
5350378.14,0.93
5350378.16,0.63
5350378.17,0.47
5350378.18,0.09
5350378.19,4.50
5350378.2,0.11
5350378.21,0.70
5350378.22,0.53
5350378.23,1.53
5350378.24,2.53
5350378.25,4.77
5350378.26,1.63
5350378.27,20.00
5350378.28,2.22
5350400.02,1.67
5350400.03,0.80
5350400.04,3.29
5350400.06,0.94
5350400.07,1.57
5350400.08,1.75
5350400.11,1.67
5350400.12,1.73
5350400.13,1.28
5350400.14,1.05
5350400.15,2.14
5350400.16,2.22
5350400.17,0.60
5350400.18,0.30
5350400.19,2.49
5350400.2,5.24
5350400.21,3.53
5350400.22,14.80
5350400.23,4.27
5350401.04,0.74
5350401.05,8.21
5350401.06,1.76
5350401.07,1.75
5350401.08,1.44
5350401.09,2.21
5350401.1,4.05
5350401.11,1.12
5350401.13,0.99
5350401.14,2.35
5350401.15,1.11
5350401.17,1.11
5350401.18,6.16
5350401.19,1.67
5350401.2,0.63
5350401.21,0.47
5350401.22,2.22
5350401.23,1.76
5350402.01,1.97
5350402.02,1.71
5350402.03,1.54
5350402.04,2.84
5350402.05,1.42
5350402.06,1.80
5350402.07,1.29
5350402.08,1.81
5350402.09,1.56
5350402.1,1.03
5350402.12,4.21
5350402.13,3.17
5350403.01,4.13
5350403.04,2.09
5350403.05,4.13
5350403.07,2.33
5350403.09,0.85
5350403.1,1.19
5350403.11,2.09
5350403.12,2.50
5350403.13,1.56
5350403.14,2.20
5350403.15,13.78
5350403.16,60.07
5350410.02,0.80
5350410.03,1.88
5350410.04,0.78
5350410.05,4.39
5350410.07,0.88
5350410.09,1.24
5350410.1,0.51
5350410.11,0.79
5350410.12,0.88
5350410.13,3.51
5350410.14,1.16
5350410.15,0.76
5350411.01,1.86
5350411.04,1.49
5350411.07,1.75
5350411.08,29.65
5350411.09,1.40
5350411.12,1.29
5350411.15,1.41
5350411.16,35.82
5350411.17,4.12
5350411.18,2.85
5350411.19,4.20
5350411.21,2.16
5350411.22,1.35
5350411.23,1.13
5350411.24,1.17
5350411.25,0.94
5350411.26,1.02
5350411.27,1.14
5350411.28,0.92
5350411.29,1.99
5350411.3,1.61
5350412.01,4.35
5350412.02,6.11
5350412.04,7.01
5350412.06,1.05
5350412.08,0.93
5350412.1,1.96
5350412.11,26.99
5350412.12,1.03
5350412.13,2.57
5350412.14,2.19
5350412.15,4.49
5350412.18,6.77
5350412.19,2.83
5350412.2,1.29
5350412.21,3.92
5350412.22,2.06
5350412.24,1.90
5350412.25,1.58
5350412.26,0.81
5350413.01,70.39
5350413.02,6.47
5350420.03,2.29
5350420.05,4.40
5350420.06,1.67
5350420.08,0.87
5350420.09,0.58
5350420.1,3.28
5350420.11,2.78
5350420.13,1.88
5350420.14,0.93
5350420.15,0.93
5350421.01,4.44
5350421.04,0.70
5350421.05,1.02
5350421.06,1.06
5350421.07,1.56
5350422.02,1.87
5350422.03,3.60
5350422.04,0.86
5350422.05,1.57
5350422.06,1.84
5350423.01,1.74
5350423.02,2.65
5350424.04,1.37
5350424.05,2.27
5350424.07,2.07
5350424.08,2.33
5350424.09,2.13
5350424.1,2.75
5350424.11,4.22
5350424.13,26.00
5350424.14,4.95
5350424.15,6.92
5350424.16,3.59
5350430.03,3.16
5350430.05,2.15
5350430.06,1.90
5350430.07,9.58
